checkpoint,group_type,group,n,decision_correct_count,decision_correct_denominator,decision_correct_rate,full_correct_count,full_correct_denominator,full_correct_rate,syntax_valid_count,syntax_valid_denominator,syntax_valid_rate,format_valid_count,format_valid_denominator,format_valid_rate,internally_consistent_count,internally_consistent_denominator,internally_consistent_rate,selected_correct_count,selected_correct_denominator,selected_correct_rate,count_correct_count,count_correct_denominator,count_correct_rate,reason_correct_count,reason_correct_denominator,reason_correct_rate,decision_valid_count,decision_valid_denominator,decision_valid_rate,finished_eos_count,finished_eos_denominator,finished_eos_rate,order_compliant_count,order_compliant_denominator,order_compliant_rate,false_clear_count,false_clear_denominator,false_clear_rate,false_report_count,false_report_denominator,false_report_rate,error_incorrect_complete_answers,error_invalid_strict_json,error_invalid_exact_schema,error_wrong_selection,error_wrong_count,error_wrong_reason,error_inconsistent_execution
validation_weighted_last_i1729,domain,field survey,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,domain,grant administration,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,domain,manufacturing quality,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,domain,software release,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,domain,warehouse dispatch,48,47,48,0.9791666666666666,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,1,32,0.03125,0,16,0.0,2,0,0,2,2,0,2
validation_weighted_last_i1729,family,all__approved_only__events,48,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,1,0,0,1,1,0,1
validation_weighted_last_i1729,family,all__approved_only__issues,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,family,all__none__events,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,family,all__none__issues,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,family,current__approved_only__events,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,family,current__approved_only__issues,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i1729,family,current__none__events,48,47,48,0.9791666666666666,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,1,32,0.03125,0,16,0.0,2,0,0,2,2,0,2
validation_weighted_last_i1729,family,current__none__issues,48,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,1,0,0,1,1,0,1
validation_weighted_last_i1729,stratum,clear,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,0,128,0.0,1,0,0,1,1,0,1
validation_weighted_last_i1729,stratum,control_report,128,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,0,0,0,0,0,0,0
validation_weighted_last_i1729,stratum,trigger_report,128,127,128,0.9921875,125,128,0.9765625,128,128,1.0,128,128,1.0,125,128,0.9765625,125,128,0.9765625,125,128,0.9765625,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,1,128,0.0078125,0,0,,3,0,0,3,3,0,3
validation_weighted_last_i1729,suite,validation,384,383,384,0.9973958333333334,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,380,384,0.9895833333333334,380,384,0.9895833333333334,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,1,256,0.00390625,0,128,0.0,4,0,0,4,4,0,4
validation_weighted_last_i1729,suite_stratum,validation/clear,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,0,128,0.0,1,0,0,1,1,0,1
validation_weighted_last_i1729,suite_stratum,validation/control_report,128,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,0,0,0,0,0,0,0
validation_weighted_last_i1729,suite_stratum,validation/trigger_report,128,127,128,0.9921875,125,128,0.9765625,128,128,1.0,128,128,1.0,125,128,0.9765625,125,128,0.9765625,125,128,0.9765625,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,1,128,0.0078125,0,0,,3,0,0,3,3,0,3
validation_weighted_first_i2718,all,all,384,376,384,0.9791666666666666,366,384,0.953125,384,384,1.0,384,384,1.0,366,384,0.953125,374,384,0.9739583333333334,374,384,0.9739583333333334,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,0,256,0.0,8,128,0.0625,18,0,0,10,10,0,18
validation_weighted_first_i2718,declared_operator,none,384,376,384,0.9791666666666666,366,384,0.953125,384,384,1.0,384,384,1.0,366,384,0.953125,374,384,0.9739583333333334,374,384,0.9739583333333334,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,0,256,0.0,8,128,0.0625,18,0,0,10,10,0,18
validation_weighted_first_i2718,designated_operator,collapse_issues,84,84,84,1.0,82,84,0.9761904761904762,84,84,1.0,84,84,1.0,82,84,0.9761904761904762,82,84,0.9761904761904762,82,84,0.9761904761904762,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,0,84,0.0,0,0,,2,0,0,2,2,0,2
validation_weighted_first_i2718,designated_operator,none,128,120,128,0.9375,118,128,0.921875,128,128,1.0,128,128,1.0,118,128,0.921875,126,128,0.984375,126,128,0.984375,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,8,128,0.0625,10,0,0,2,2,0,10
validation_weighted_first_i2718,designated_operator,recent_only,86,86,86,1.0,80,86,0.9302325581395349,86,86,1.0,86,86,1.0,80,86,0.9302325581395349,80,86,0.9302325581395349,80,86,0.9302325581395349,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,0,86,0.0,0,0,,6,0,0,6,6,0,6
validation_weighted_first_i2718,designated_operator,requested_waivers,86,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,0,86,0.0,0,0,,0,0,0,0,0,0,0
validation_weighted_first_i2718,domain,customer support,48,46,48,0.9583333333333334,44,48,0.9166666666666666,48,48,1.0,48,48,1.0,44,48,0.9166666666666666,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,2,16,0.125,4,0,0,2,2,0,4
validation_weighted_first_i2718,domain,data pipeline,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_first_i2718,domain,event operations,48,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,1,16,0.0625,1,0,0,0,0,0,1
validation_weighted_first_i2718,domain,field survey,48,47,48,0.9791666666666666,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,1,16,0.0625,2,0,0,1,1,0,2
validation_weighted_first_i2718,domain,grant administration,48,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,2,16,0.125,2,0,0,0,0,0,2
validation_weighted_first_i2718,domain,manufacturing quality,48,48,48,1.0,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,2,0,0,2,2,0,2
validation_weighted_first_i2718,domain,software release,48,47,48,0.9791666666666666,45,48,0.9375,48,48,1.0,48,48,1.0,45,48,0.9375,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,1,16,0.0625,3,0,0,2,2,0,3
validation_weighted_first_i2718,domain,warehouse dispatch,48,47,48,0.9791666666666666,44,48,0.9166666666666666,48,48,1.0,48,48,1.0,44,48,0.9166666666666666,45,48,0.9375,45,48,0.9375,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,1,16,0.0625,4,0,0,3,3,0,4
validation_weighted_first_i2718,family,all__approved_only__events,48,47,48,0.9791666666666666,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,1,16,0.0625,2,0,0,1,1,0,2
validation_weighted_first_i2718,family,all__approved_only__issues,48,45,48,0.9375,45,48,0.9375,48,48,1.0,48,48,1.0,45,48,0.9375,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,3,16,0.1875,3,0,0,0,0,0,3
validation_weighted_first_i2718,family,all__none__events,48,47,48,0.9791666666666666,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,1,16,0.0625,2,0,0,1,1,0,2
validation_weighted_first_i2718,family,all__none__issues,48,47,48,0.9791666666666666,44,48,0.9166666666666666,48,48,1.0,48,48,1.0,44,48,0.9166666666666666,45,48,0.9375,45,48,0.9375,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,1,16,0.0625,4,0,0,3,3,0,4
validation_weighted_first_i2718,family,current__approved_only__events,48,48,48,1.0,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,2,0,0,2,2,0,2
validation_weighted_first_i2718,family,current__approved_only__issues,48,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,1,0,0,1,1,0,1
validation_weighted_first_i2718,family,current__none__events,48,46,48,0.9583333333333334,45,48,0.9375,48,48,1.0,48,48,1.0,45,48,0.9375,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,2,16,0.125,3,0,0,1,1,0,3
validation_weighted_first_i2718,family,current__none__issues,48,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,1,0,0,1,1,0,1
validation_weighted_first_i2718,stratum,clear,128,120,128,0.9375,118,128,0.921875,128,128,1.0,128,128,1.0,118,128,0.921875,126,128,0.984375,126,128,0.984375,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,8,128,0.0625,10,0,0,2,2,0,10
validation_weighted_first_i2718,stratum,control_report,128,128,128,1.0,124,128,0.96875,128,128,1.0,128,128,1.0,124,128,0.96875,124,128,0.96875,124,128,0.96875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,4,0,0,4,4,0,4
validation_weighted_first_i2718,stratum,trigger_report,128,128,128,1.0,124,128,0.96875,128,128,1.0,128,128,1.0,124,128,0.96875,124,128,0.96875,124,128,0.96875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,4,0,0,4,4,0,4
validation_weighted_first_i2718,suite,validation,384,376,384,0.9791666666666666,366,384,0.953125,384,384,1.0,384,384,1.0,366,384,0.953125,374,384,0.9739583333333334,374,384,0.9739583333333334,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,0,256,0.0,8,128,0.0625,18,0,0,10,10,0,18
validation_weighted_first_i2718,suite_stratum,validation/clear,128,120,128,0.9375,118,128,0.921875,128,128,1.0,128,128,1.0,118,128,0.921875,126,128,0.984375,126,128,0.984375,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,8,128,0.0625,10,0,0,2,2,0,10
validation_weighted_first_i2718,suite_stratum,validation/control_report,128,128,128,1.0,124,128,0.96875,128,128,1.0,128,128,1.0,124,128,0.96875,124,128,0.96875,124,128,0.96875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,4,0,0,4,4,0,4
validation_weighted_first_i2718,suite_stratum,validation/trigger_report,128,128,128,1.0,124,128,0.96875,128,128,1.0,128,128,1.0,124,128,0.96875,124,128,0.96875,124,128,0.96875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,4,0,0,4,4,0,4
validation_uniform_last_i2718,all,all,384,382,384,0.9947916666666666,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,380,384,0.9895833333333334,380,384,0.9895833333333334,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,2,256,0.0078125,0,128,0.0,4,0,0,4,4,0,4
validation_uniform_last_i2718,declared_operator,none,384,382,384,0.9947916666666666,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,380,384,0.9895833333333334,380,384,0.9895833333333334,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,2,256,0.0078125,0,128,0.0,4,0,0,4,4,0,4
validation_uniform_last_i2718,designated_operator,collapse_issues,84,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,0,84,0.0,0,0,,0,0,0,0,0,0,0
validation_uniform_last_i2718,designated_operator,none,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,0,128,0.0,1,0,0,1,1,0,1
validation_uniform_last_i2718,designated_operator,recent_only,86,84,86,0.9767441860465116,84,86,0.9767441860465116,86,86,1.0,86,86,1.0,84,86,0.9767441860465116,84,86,0.9767441860465116,84,86,0.9767441860465116,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,2,86,0.023255813953488372,0,0,,2,0,0,2,2,0,2
validation_uniform_last_i2718,designated_operator,requested_waivers,86,86,86,1.0,85,86,0.9883720930232558,86,86,1.0,86,86,1.0,85,86,0.9883720930232558,85,86,0.9883720930232558,85,86,0.9883720930232558,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,0,86,0.0,0,0,,1,0,0,1,1,0,1
validation_uniform_last_i2718,domain,customer support,48,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,1,32,0.03125,0,16,0.0,1,0,0,1,1,0,1
validation_uniform_last_i2718,domain,data pipeline,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,domain,event operations,48,47,48,0.9791666666666666,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,46,48,0.9583333333333334,46,48,0.9583333333333334,46,48,0.9583333333333334,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,1,32,0.03125,0,16,0.0,2,0,0,2,2,0,2
validation_uniform_last_i2718,domain,field survey,48,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,1,0,0,1,1,0,1
validation_uniform_last_i2718,domain,grant administration,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,domain,manufacturing quality,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,domain,software release,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,domain,warehouse dispatch,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,family,all__approved_only__events,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,family,all__approved_only__issues,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,family,all__none__events,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,family,all__none__issues,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,family,current__approved_only__events,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,family,current__approved_only__issues,48,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,1,0,0,1,1,0,1
validation_uniform_last_i2718,family,current__none__events,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_uniform_last_i2718,family,current__none__issues,48,46,48,0.9583333333333334,45,48,0.9375,48,48,1.0,48,48,1.0,45,48,0.9375,45,48,0.9375,45,48,0.9375,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,2,32,0.0625,0,16,0.0,3,0,0,3,3,0,3
validation_uniform_last_i2718,stratum,clear,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,0,128,0.0,1,0,0,1,1,0,1
validation_uniform_last_i2718,stratum,control_report,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,1,0,0,1,1,0,1
validation_uniform_last_i2718,stratum,trigger_report,128,126,128,0.984375,126,128,0.984375,128,128,1.0,128,128,1.0,126,128,0.984375,126,128,0.984375,126,128,0.984375,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,2,128,0.015625,0,0,,2,0,0,2,2,0,2
validation_uniform_last_i2718,suite,validation,384,382,384,0.9947916666666666,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,380,384,0.9895833333333334,380,384,0.9895833333333334,380,384,0.9895833333333334,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,2,256,0.0078125,0,128,0.0,4,0,0,4,4,0,4
validation_uniform_last_i2718,suite_stratum,validation/clear,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,0,128,0.0,1,0,0,1,1,0,1
validation_uniform_last_i2718,suite_stratum,validation/control_report,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,128,0.0,0,0,,1,0,0,1,1,0,1
validation_uniform_last_i2718,suite_stratum,validation/trigger_report,128,126,128,0.984375,126,128,0.984375,128,128,1.0,128,128,1.0,126,128,0.984375,126,128,0.984375,126,128,0.984375,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,2,128,0.015625,0,0,,2,0,0,2,2,0,2
validation_weighted_last_i2718,all,all,384,383,384,0.9973958333333334,382,384,0.9947916666666666,384,384,1.0,384,384,1.0,382,384,0.9947916666666666,382,384,0.9947916666666666,382,384,0.9947916666666666,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,1,256,0.00390625,0,128,0.0,2,0,0,2,2,0,2
validation_weighted_last_i2718,declared_operator,none,384,383,384,0.9973958333333334,382,384,0.9947916666666666,384,384,1.0,384,384,1.0,382,384,0.9947916666666666,382,384,0.9947916666666666,382,384,0.9947916666666666,384,384,1.0,384,384,1.0,384,384,1.0,384,384,1.0,1,256,0.00390625,0,128,0.0,2,0,0,2,2,0,2
validation_weighted_last_i2718,designated_operator,collapse_issues,84,83,84,0.9880952380952381,83,84,0.9880952380952381,84,84,1.0,84,84,1.0,83,84,0.9880952380952381,83,84,0.9880952380952381,83,84,0.9880952380952381,84,84,1.0,84,84,1.0,84,84,1.0,84,84,1.0,1,84,0.011904761904761904,0,0,,1,0,0,1,1,0,1
validation_weighted_last_i2718,designated_operator,none,128,128,128,1.0,127,128,0.9921875,128,128,1.0,128,128,1.0,127,128,0.9921875,127,128,0.9921875,127,128,0.9921875,128,128,1.0,128,128,1.0,128,128,1.0,128,128,1.0,0,0,,0,128,0.0,1,0,0,1,1,0,1
validation_weighted_last_i2718,designated_operator,recent_only,86,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,0,86,0.0,0,0,,0,0,0,0,0,0,0
validation_weighted_last_i2718,designated_operator,requested_waivers,86,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,86,86,1.0,0,86,0.0,0,0,,0,0,0,0,0,0,0
validation_weighted_last_i2718,domain,customer support,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i2718,domain,data pipeline,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i2718,domain,event operations,48,48,48,1.0,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,47,48,0.9791666666666666,47,48,0.9791666666666666,47,48,0.9791666666666666,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,1,0,0,1,1,0,1
validation_weighted_last_i2718,domain,field survey,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
validation_weighted_last_i2718,domain,grant administration,48,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,48,48,1.0,0,32,0.0,0,16,0.0,0,0,0,0,0,0,0
